author_id,content_id
6644119361202586331,-8615957592921855596
-1578287561410088674,-5602127731550819348
-1443636648652872475,8049667463017473012
-1032019229384696495,5979676385148714519
5683029675627635125,-5037827401452845772
6735372008307093370,4716135688735489427
-3390049372067052505,-205193648629294862
-3390049372067052505,7516228655554309785
-48161796606086482,5468598741732935699
3217014177234377440,10247031220756478
3915038251784681624,-4615179238096674750
-1443636648652872475,6237433897543964784
-8020832670974472349,-5024561776910686117
-1443636648652872475,-724699218170106849
-1443636648652872475,2917561522815946740
-2623844842607044962,357449794379078687
6735372008307093370,4629488036162962359
3829784524040647339,1954074927376897165
-1479311724257856983,-2118981143119783447
3609194402293569455,8689098216946253326
1895326251577378793,-3169423801125605259
-8845298781299428018,279771472506428952
-8020832670974472349,-277169424764188814
-1387464358334758758,-4049108709890217048
-3390049372067052505,3149164017776669829
-6316613156648676087,3241240229241793423
-3390049372067052505,-329139582593571060
-1443636648652872475,7938100642081250873
-1443636648652872475,1805849336099641652
-6030696784871381528,7664140604181040222
-6030696784871381528,7187974705675832644
-3390049372067052505,2072448887839540892
3915038251784681624,-4975645025178552956
-1032019229384696495,-8085935119790093311
-2979881261169775358,-749116597676471759
-9016528795238256703,4045164454094417310
-1443636648652872475,2518704978033827255
-1032019229384696495,-7673844339521298105
-1032019229384696495,-7485130558326482162
-5264754785175108362,6198232071580299480
-8020832670974472349,3643465492984939400
3609194402293569455,7359386552064322134
3609194402293569455,1019706997674210703
3609194402293569455,-8278633353687754322
-315113304665694510,8402348887626635381
1120069409160402054,5439554346835640135
-1443636648652872475,-6255454949363031923
3609194402293569455,-1820269894165785259
-1443636648652872475,833256912680066502
881856221521045800,-5464698687596686623
-1032019229384696495,4563606877148407012
-1387464358334758758,-6792965795755857419
-1387464358334758758,-7452761262757182727
-9016528795238256703,8021508382912212558
5598537709124463353,-8222568914848295086
-3390049372067052505,3845974592165897942
3829784524040647339,4899554125167253337
-4092545774372727680,-4068545238978420047
5175412143320664868,7288937801410681383
-6946355789336786528,4069333494579100211
-1387464358334758758,1331356827163029243
-1387464358334758758,-5941854046477982982
-1443636648652872475,5568089143939945595
-3637188778150475975,5109221095427625188
-3390049372067052505,9033884391004475493
-3390049372067052505,4315784099325221836
-3390049372067052505,-3114161754347804356
-8020832670974472349,5268351851132250
8766802480854827422,4463025528374352465
-1443636648652872475,-3980612444042641628
-1443636648652872475,-4050006690189978332
3217014177234377440,8938071859536254465
-2626634673110551643,2916072977192006313
-1443636648652872475,2704671778746002960
3915038251784681624,5719793245136119929
-1443636648652872475,-3954182109690207118
-1443636648652872475,626121253933491500
-1032019229384696495,-2097626568191556277
-1032019229384696495,-9128652074338368262
-1032019229384696495,5088013394045185972
-1443636648652872475,2470587255066232267
-1799631734242668035,3746463631389880443
-1443636648652872475,-8044741783031984918
-108842214936804958,3017826600888052926
-1387464358334758758,-2797708685347481851
-1387464358334758758,817467807875770568
-1387464358334758758,-39485845307123560
-8694104221113176052,-292870452169977398
-1443636648652872475,-9073210245497295284
2279740393166882579,-5784991738549272379
-8020832670974472349,5932519440360275788
-2726721797588771398,-1172724258904585136
-1443636648652872475,-1114438937697017987
5660542693104786364,-3641109225708958458
-8020832670974472349,8650916538290053756
-1032019229384696495,-4095842175692097942
3915038251784681624,-9099155556042679205
-8845298781299428018,7400247075626691905
-1443636648652872475,-3697359635590244386
-1799631734242668035,-1536771179525677307
-1799631734242668035,3548262914600772288
2062670502532932588,-3555513869558669392
-1443636648652872475,2271592336048425450
-1443636648652872475,6757348772114374254
-1443636648652872475,-6858240061363309239
-48161796606086482,7616911250531106641
-2772844562500836582,-1151034582628982912
-1032019229384696495,-7331393944609614247
1895326251577378793,-4233177915193302509
-1032019229384696495,-6941221957775073810
-1443636648652872475,-5181489804915739633
301435144665447655,-4089455027188314262
6013226412048763966,-6255158415883847921
-8020832670974472349,8473367604990946179
-5868110530814399805,-8526359231369823784
3609194402293569455,1031060816592502094
3609194402293569455,-2429242279408079104
3609194402293569455,-2800563841840387504
3061273947166110301,-5482295111885355605
-5388083602161519863,-1196068832249300490
-2979881261169775358,-3759596852696130492
881856221521045800,-4333056764244640444
-7496361692498935601,-5043294260151549400
5598537709124463353,-1480913447590268358
-1032019229384696495,-8030181764663752939
-1443636648652872475,2841458704671711663
-1799631734242668035,2259988589066296676
-1032019229384696495,4156291407717900798
-1032019229384696495,6260854150231142184
-2979881261169775358,-6313130301986591995
-2979881261169775358,9028580484484026894
-108842214936804958,-4505450219733822767
-1443636648652872475,-2038869595290705317
-1443636648652872475,-609005539129550395
-1443636648652872475,-6644942243927487010
-1443636648652872475,5338575284381070077
268671367195911338,4369833742675497700
-1032019229384696495,-6184570078369383337
6735372008307093370,-1038011342017850
-1479311724257856983,1179017557429431126
-8020832670974472349,-4793380646045599184
-3535274684588209118,-2083103312491589695
-1443636648652872475,4812089894709919859
3636910968448833585,-3400154175330058574
-8830250090736356260,8461204368464164538
-7496361692498935601,-5573840044320724169
2833428826475063405,-3790313320969344469
3609194402293569455,-5151030094059373567
3302556033962996625,-3468529816757552062
-3247191585239311338,-1444385929353415304
-8020832670974472349,-4265002939801511319
-1443636648652872475,7168347449326627154
-5868110530814399805,-8669770849634489893
-5823562314929634489,-8762137947059829459
6013226412048763966,-4509487968959834430
-9016528795238256703,-7492067511846042603
-1032019229384696495,-538948733779286129
-9016528795238256703,-1995591062742965408
-1387464358334758758,3041906492387035176
-2726721797588771398,-3363563881552061188
-492179582639058400,1173658987415870390
-1387464358334758758,1999466695269209462
-1387464358334758758,7414965642940222121
-1387464358334758758,-8123488152283046553
-1387464358334758758,-5115041394506292462
-1443636648652872475,-7702672626132856079
268671367195911338,8118799783881928573
3609194402293569455,-8149429101569453081
3609194402293569455,-2307670819023106063
-1443636648652872475,-3206777048078326150
-709287718034731589,-4974757204495953627
-1443636648652872475,-6858665134018491791
-8860671864164757449,-2747266787901704910
-1032019229384696495,1468327003955810686
-1032019229384696495,-1453783314552286835
-1443636648652872475,6045455576279706291
-1130272294246983140,8076265166566225141
-7456488753754080246,379773866860040428
-1387464358334758758,8835339470389644264
-492179582639058400,-6180514744351188891
-492179582639058400,7083316110921342538
-2979881261169775358,3256054536066714292
-2979881261169775358,4915137112517573184
-492179582639058400,-6859363289291329827
3609194402293569455,240943776326872028
3915038251784681624,-5691008411030226594
3609194402293569455,-2697906762425596568
3609194402293569455,4833869287568225997
-5527145562136413747,4012770927504386801
3609194402293569455,-3285620956704836473
-6944500707172804068,484986956330644320
-7456488753754080246,-4613284400780388067
3609194402293569455,288653248451617914
-1443636648652872475,5827857898404399503
3609194402293569455,8396284143617057811
-1443636648652872475,8342423402350940832
-1387464358334758758,-5924996404988010
-1387464358334758758,5446022903655412342
-1032019229384696495,-6035458164887182128
-2785363955043455312,8871666435351703640
-4467650312287951120,-3417523159811412977
-709287718034731589,-1753606726398516179
-1561982036714087726,5658521282502533116
-1032019229384696495,6852597772196653540
-1032019229384696495,5206308811707978799
3609194402293569455,1632166079091127830
693665567872370395,7062745737910050042
3609194402293569455,3510349622718287202
4918484843075254252,-6174871522512566947
3609194402293569455,33271019004198538
-1443636648652872475,-6634868367571835312
-8845298781299428018,-7685837606421530296
-1443636648652872475,2858969450431709251
4142810830429822977,-2559385310537355580
-9001583565812478106,1981046186743381313
6644119361202586331,-8742648016180281673
-1799631734242668035,4634963407423735625
-1443636648652872475,-1081723567492738167
-6946355789336786528,943818026930898372
-1443636648652872475,5947470908330062710
4670267857749552625,-6940923725353716164
-2979881261169775358,-4351117979148287331
-2979881261169775358,-5968239566051821631
-2979881261169775358,-456161980484814803
3217014177234377440,3888577703887670575
-1032019229384696495,-7349721727282676870
7392990465409599343,6807042796917367736
490109768671667408,-5200964355640106406
-3596626804281480007,-4930542581518647030
-6153009241569363021,-240359174314633445
1766257854965201953,8743240285401859304
3061140421699761127,6245165134513326654
1895326251577378793,-3750879736572068916
-1443636648652872475,1828340614995116767
2416280733544962613,-21036008762564671
8766802480854827422,643905832258297060
3829784524040647339,654383168348870348
3217014177234377440,-8508598439431879680
-1032019229384696495,6437568358552101410
-1387464358334758758,4920704891238922872
7645894863578715801,-411378842607264055
2416280733544962613,3155118717275463069
3609194402293569455,4312678980890750477
2146546851324474301,-3170783292462058942
-2979881261169775358,-8578355592291788601
-2979881261169775358,6409304780354173378
-1032019229384696495,-6980020268309524947
3829784524040647339,5684817723169964056
5206835909720479405,-2099829359953227557
5206835909720479405,1012456848389051365
-1443636648652872475,9151634133568930081
-6895155480127642372,4287021355610172885
-2726721797588771398,-6993279786012379694
-1032019229384696495,-862645085190435621
-1032019229384696495,-3912939678517879962
-1032019229384696495,8265190708606665292
-1443636648652872475,-1637159115260338032
-8020832670974472349,2173307133640600082
3217014177234377440,-5622405819042018718
-1032019229384696495,-6999747484065183134
-1443636648652872475,1662917027785920354
-48161796606086482,-5515204090203464377
3609194402293569455,911037455259135591
3609194402293569455,-8119612270825155371
3609194402293569455,-3113913063173722290
-108842214936804958,8038154459609789205
22763587941636338,5431399346444238856
816623031097334102,1959495508923903948
-5527145562136413747,171877380813632915
-709287718034731589,511891900317865118
-1443636648652872475,-89955207814154444
3609194402293569455,-9105040345021932755
-1443636648652872475,505090987429665116
-1443636648652872475,2602738827388230683
-1032019229384696495,5009420943344705199
8841741572929644986,5589105207760786822
-709287718034731589,-7809508238092432842
-8020832670974472349,8080671570570146356
1895326251577378793,589254894302309232
2146546851324474301,372531153711028286
-1616903969205976623,2134259819148812594
-1032019229384696495,1929674614667189969
-1130272294246983140,-8018088591294066196
-8845298781299428018,-1429167743746492970
3609194402293569455,-7539387928750597096
-1443636648652872475,4533807694984784858
-108842214936804958,8969476626572775042
-108842214936804958,6525794335263078309
3609194402293569455,5270696484536580646
-8694104221113176052,-5238066650780855302
-8694104221113176052,-7174595923544719736
6735372008307093370,3998743085432844199
-9016528795238256703,5322532051893153382
3609194402293569455,8872925201254666834
3609194402293569455,-7322744040992592407
3609194402293569455,-321691855821364131
3609194402293569455,1441248639512899483
8164031568920151381,4161491675236615151
3609194402293569455,5831978693732969930
1120069409160402054,4001521928622781645
22763587941636338,2857117417189640073
5660542693104786364,2991405198675389827
-1032019229384696495,-8449536481786923901
3609194402293569455,-7152753999571084411
-8020832670974472349,8963770574956550187
8968131284214320024,-3357295447978726475
8968131284214320024,1354035119798779232
8968131284214320024,-7904267039294833672
5660542693104786364,-3739000323288188282
1895326251577378793,-8370744479086515302
1895326251577378793,5401376580769090495
-2979881261169775358,-5025556998520984849
2416280733544962613,-7463305179076477879
-1032019229384696495,-2410328180964789831
7438444945156715220,7446534728307622413
-1130272294246983140,2887151738440339754
-2979881261169775358,6063029961433390149
-1602833675167376798,-8813724423497152538
-4627026983118548639,-1342820011354825290
-9009798162809551896,2285214528595997209
3829784524040647339,7395435905985567130
3609194402293569455,1790561775815571583
3609194402293569455,2250978527027854837
3609194402293569455,-2683134512107439488
3609194402293569455,7965539599896143226
3609194402293569455,2834574758085485485
-1443636648652872475,-1192619987285372590
-1352064057049251194,1554619040289415222
-1352064057049251194,-4386371945374980231
-1479311724257856983,-3161714324304758767
-1443636648652872475,1002673045600956890
-1032019229384696495,-2030742781169834114
-1032019229384696495,786135087362634258
7774613525190730745,8522523292310933696
-1387464358334758758,5875183869203898283
-8020832670974472349,7943088471380012839
-2820994773540913369,-9095002324981651252
-709287718034731589,127799031949294618
3609194402293569455,5672978373195158195
3609194402293569455,-8294676699502353515
3609194402293569455,-2309481887656981309
-1387464358334758758,5787934590133549357
3829784524040647339,5906767912084571064
3609194402293569455,-7255737497176527784
8759620187357735368,-8529522981244750831
-709287718034731589,2285392309373358857
-8020832670974472349,1118048247334038458
9109075639526981934,3306277069425849869
5660542693104786364,-7812176982819372240
3106760029136205156,-5826278791285476287
5660542693104786364,2601622077116449484
3891637997717104548,7277161137091492767
6013226412048763966,880612740433495828
3891637997717104548,-8282357075607822317
3891637997717104548,-5313466754735123256
3891637997717104548,2301338403202434417
3891637997717104548,4604014376318271136
3891637997717104548,-8259953995965151136
3891637997717104548,-9064100704535292718
3891637997717104548,-4977928818612291634
3891637997717104548,-6566328419164841526
3891637997717104548,-1254906787526072320
3891637997717104548,8685746777792503843
3609194402293569455,-8771338872124599367
3609194402293569455,6783622248311192269
5660542693104786364,-2899726011463496555
5660542693104786364,-3275688295651945765
7645894863578715801,7414483722019578252
-8020832670974472349,5962268176939710955
-8020832670974472349,-348408475077850711
-8020832670974472349,4277778562135834208
-1443636648652872475,3269302169678465882
5127372011815639401,2765063319512128208
5127372011815639401,-3605608255586388018
7774613525190730745,3294713041855207102
-1443636648652872475,2546657529517570876
-8132559109129514792,-3723217532224917485
3891637997717104548,4195778828921942020
7645894863578715801,3598164602856140626
692689608292948411,-5017021199558167721
-1032019229384696495,-541666025693385823
3636910968448833585,2372438485070148864
-1443636648652872475,-8706427875719844202
3217014177234377440,-2548446404469756145
-1443636648652872475,-6558712014192834002
-709287718034731589,-4798431998955209742
3609194402293569455,-8404657131309965885
3609194402293569455,-57452526663870593
5660542693104786364,2731915238980099593
-9016528795238256703,5424502143558028097
-108842214936804958,-7454907763335725103
3609194402293569455,-3405516291669853723
2416280733544962613,-5410531116380081703
-5527145562136413747,-668191656681035303
-2042597956641525807,-927862226557602150
-1032019229384696495,-43795168179752761
-1032019229384696495,-5778988730475305016
-1032019229384696495,3151804887212279872
3217014177234377440,-4948201003470936673
-1443636648652872475,-4765711818183276269
6040926917589508037,514858832555251637
-1032019229384696495,5429923407915345742
-5868110530814399805,-401664538366009049
-1032019229384696495,1415230502586719648
3217014177234377440,2037560494723407153
3609194402293569455,5028081187109329892
3609194402293569455,-3544655814153481738
3609194402293569455,3272519107572730082
-1032019229384696495,734632752661830332
1895326251577378793,8890720798209849691
3891637997717104548,4633013345375349272
7645894863578715801,-3513515650250501785
7527226129639571966,-986193709330758766
2553895156129400476,5032631648793129465
2553895156129400476,-88303961787201909
3217014177234377440,5928346445655989915
-6316613156648676087,5964888566269323942
-709287718034731589,8200662919796009914
-1032019229384696495,3611701510490148233
-1032019229384696495,8962537427807366481
-1032019229384696495,-3499919498720038879
-1443636648652872475,201515581783532281
-1443636648652872475,8847604225354271039
3609194402293569455,5545306236636747547
3609194402293569455,-7042078050206929948
5660542693104786364,-1523691178084871
-709287718034731589,-2752345899464432864
7774613525190730745,2555983212310147009
-1443636648652872475,6778168087818060600
-6568916788996709634,-2065362330475275026
-1032019229384696495,7804826445069770894
-1032019229384696495,-5997769775112032630
-1032019229384696495,3320201327008235211
-1032019229384696495,3547081132182529111
-1032019229384696495,7653591914898297019
-1032019229384696495,6658257247913756761
3609194402293569455,-8864073373672512525
7645894863578715801,6521856301289868251
4417246933621591943,-4507929853521434970
-1443636648652872475,4306804750094230211
-5527145562136413747,310515487419366995
-1443636648652872475,3064370296170038610
-108842214936804958,1582315529508020223
-1578287561410088674,-1492913151930215984
-1032019229384696495,-7820640624231356730
-1352064057049251194,8461560915246826477
7527226129639571966,-2948321821574578861
-5527145562136413747,-4726309075125105018
3217014177234377440,-5214997228209357198
-8020832670974472349,-5507019982244746725
-1032019229384696495,2687654465640040976
-8020832670974472349,8657408509986329668
881856221521045800,-5380376324140474506
881856221521045800,-4880614998012292765
-1032019229384696495,7459726589306441015
5660542693104786364,2048657552251060795
5660542693104786364,-1101832997669013246
3609194402293569455,1653300339718932603
-1387464358334758758,7400903238402587728
-1387464358334758758,7253370880729538418
-6316613156648676087,5831479026588423198
-5527145562136413747,6377566860234930618
3829784524040647339,-307396946333196366
3609194402293569455,-9080873096647717414
-1032019229384696495,-7566966163569468290
-2979881261169775358,-861913102049789637
3829784524040647339,5266164468981660031
-2979881261169775358,-5148591903395022444
-8020832670974472349,3818189513627822856
-2979881261169775358,-6514535768080218883
-8020832670974472349,-5976464170927897250
-7496361692498935601,-7399665664688732365
-709287718034731589,-2855910583928922225
5660542693104786364,-7580433478964181862
-1443636648652872475,5082053563644129584
-1443636648652872475,9215261273565326920
-8020832670974472349,-6074646493203713780
-1387464358334758758,-387651900461462767
-9009798162809551896,2393972361498749268
-3508202263850468997,8163984238975480171
6634405260717362812,5843362068320522769
-2050699458865052139,6109135203991499571
-1443636648652872475,-5791454671270548045
5206835909720479405,4973921475467086339
6040926917589508037,-5836228373063558898
6040926917589508037,5714055337338770799
6040926917589508037,2265761247530716287
6040926917589508037,98528655405030624
-1032019229384696495,1440793148901830221
-709287718034731589,-799315203186826480
-709287718034731589,-8189315446782327370
7774613525190730745,-3027055440570405664
7774613525190730745,-330801551666885085
3915038251784681624,1862503310075246782
3217014177234377440,8017849534314729144
3609194402293569455,-4070599188332885701
-48161796606086482,3294074907209583622
-1799631734242668035,7421641564256558176
8250502084456448386,4460664691673874476
-2979881261169775358,8931755432090459041
1895326251577378793,-8518096793350810174
-6944500707172804068,-1046621686880462790
4670267857749552625,1061238072586805321
4417246933621591943,1618055575277164008
3302556033962996625,-4228415104574264137
-1032019229384696495,-3134743773662773628
-1032019229384696495,-5161313513317812402
-5868110530814399805,-9222795471790223670
3609194402293569455,-1452702406886459776
3609194402293569455,6230272013326185698
-1443636648652872475,-2382583983070627054
-709287718034731589,-1617279065634731389
3375381077362025672,8527071648070448758
-7711052404720939396,9136323715291453594
5660542693104786364,-4700714777342103147
-5527145562136413747,-96719740408441346
3217014177234377440,-7009536306337650657
4417246933621591943,-1178371721262103855
5127372011815639401,-2808969983997441543
6013226412048763966,-9102431381393428051
-1443636648652872475,-4205346868684833897
-1443636648652872475,817145340976958200
-1443636648652872475,-1556169727291354289
-1443636648652872475,-1701416312023927957
-709287718034731589,-9160910454530522563
-709287718034731589,4657430003888493310
-709287718034731589,1878784080584939832
-709287718034731589,-3581194288660477595
-8020832670974472349,6062146090334604102
-8020832670974472349,885269153482673496
-1443636648652872475,7943906961970828120
-8424644554119645763,-4888170580455425266
-9120685872592674274,-3469502952547705884
-9120685872592674274,5395784585257808296
-8020832670974472349,7429409096643373334
5206835909720479405,-873780453963615794
7645894863578715801,2317969739828155334
3609194402293569455,1592600391233958243
-5380862725077089346,-3886927790136130174
-1578287561410088674,18930987176089166
-1443636648652872475,-5363263367015469934
-9016528795238256703,-9019233957195913605
534764222466712491,1854874463930846880
-2979881261169775358,3742318026370211556
-1443636648652872475,7276478113479207148
-1032019229384696495,3492139128548911513
-1032019229384696495,2124033843135988844
-5264754785175108362,4894993979681787098
-2979881261169775358,7029834616968294970
-2979881261169775358,-8120372343967636100
3609194402293569455,-5322047011520469406
5660542693104786364,-5193720747719231594
4670267857749552625,319340024738595907
-2979881261169775358,-2213320166727371491
-1443636648652872475,8129909026510620711
-2979881261169775358,-3915769742442748515
-1799631734242668035,-9019582414165805420
3891637997717104548,7534917347133949300
-1443636648652872475,-3883591366197282127
1120069409160402054,1797761064772338938
-108842214936804958,-1737937277055036780
-534549863526737439,8620166073102656574
-1578287561410088674,-8757701761088346244
-1443636648652872475,8267509427016592713
7645894863578715801,1772786465683785304
7645894863578715801,-8467102776052559275
-108842214936804958,4117174730087083056
3609194402293569455,5308984234271987921
1895326251577378793,-447851796385928420
-1616903969205976623,-324861070284719256
-8020832670974472349,-5204755921272353160
-1032019229384696495,5302085907556673015
-1443636648652872475,-377975173223377441
-1443636648652872475,-5179565226573622983
3217014177234377440,-1687864471892802710
-1443636648652872475,1433393829724383645
-1130272294246983140,6829640091575814990
-1032019229384696495,-3590865837401183812
-3107690258526146180,-5060993828460133882
3302556033962996625,4300652811307550975
3891637997717104548,-3870015206307768313
3891637997717104548,-6999287066519531005
-1032019229384696495,-4338308747999225618
5206835909720479405,-6359164149051198083
-1130272294246983140,-8204817396973648779
1895326251577378793,-462708537764773317
-6316613156648676087,5239464617027010625
3609194402293569455,-945863510619496974
-1032019229384696495,-4320251915347436672
-2626634673110551643,-5253644367331262405
3609194402293569455,4950037926975347884
-2979881261169775358,2405689222645002684
5127372011815639401,4788854083489560153
-1443636648652872475,3075810310719170278
-1443636648652872475,3180608611815082945
-1443636648652872475,216869981229779312
3429602690322213789,1021466437456217445
4918484843075254252,-3037091822980174821
-6316613156648676087,1768072794787289517
-1443636648652872475,2809702925357288303
7774613525190730745,6737022915341644067
-2979881261169775358,-7342604649736473979
-1578287561410088674,-4336877432539963613
2290322765105220968,-8863047175241170722
3609194402293569455,-601952361752157430
3609194402293569455,-2402157201203242566
5206835909720479405,7127997889533450554
-2726721797588771398,-8879983698341300928
2062670502532932588,-4767439283620384185
3609194402293569455,-3351656282247453586
3609194402293569455,-5395935973320542237
7392990465409599343,-3552937095886146934
301435144665447655,-486686184692655504
-1443636648652872475,8920226233198909725
-2626634673110551643,-3285397592982852407
-108842214936804958,-5405021817466310759
6735372008307093370,-7217198366041991957
-4298177694576275482,1339353160969606996
-5527145562136413747,2719909253419802298
3829784524040647339,3322348437880079228
-5527145562136413747,-4278025512576376201
-2901997243166418276,4189221198175710203
1908339160857512799,-8412113620940365599
-2979881261169775358,6798386551136144335
-1352064057049251194,8386493184609384928
-48161796606086482,6997620589258672675
7774613525190730745,-5839185923562195912
3302556033962996625,-820343972901090172
-1443636648652872475,-7126520323752764957
-6946355789336786528,-6697357763177451167
-5264754785175108362,-7691630854548349557
-1032019229384696495,1177957942021788639
6644119361202586331,1190376095547142533
-1443636648652872475,-398780385766545248
-2979881261169775358,-2318171567839609160
-1443636648652872475,-92787874211637246
-1352064057049251194,6591596441845797769
2146546851324474301,-3136683414587095274
-1479311724257856983,491373795166252904
-1479311724257856983,1058405970043104639
-8020832670974472349,-2774293088092853604
3609194402293569455,-9147114693160126293
-6895155480127642372,7181581805250416928
8250502084456448386,4751741894255718069
8250502084456448386,-4503975842879662368
2062670502532932588,1379546145237381445
-9120685872592674274,-7568926158048616650
-9120685872592674274,-8632408281960398473
-8020832670974472349,984451487666392184
-1032019229384696495,-1055630159212837930
3622641762376806537,-742603651309629354
-1352064057049251194,-2355230755276061204
-1352064057049251194,-1565401790888834000
-48161796606086482,5816734694927565572
3609194402293569455,-659411840002799494
-1032019229384696495,4419562057180692966
-6895155480127642372,-4399400419562742528
-6895155480127642372,-5762305367413370284
-6895155480127642372,-3540554289369551216
-6895155480127642372,-1219115668721807817
-6895155480127642372,3579921471626387620
-1032019229384696495,2938654209557667280
-1032019229384696495,7823781477664935857
-1032019229384696495,2541499697677936774
-1032019229384696495,-5625593730080264433
-1032019229384696495,-8158171393641147845
2416280733544962613,3779639438468810958
-1032019229384696495,-4027027091658759481
-1443636648652872475,-8009527121402763559
-1479311724257856983,-555187669877280641
3609194402293569455,4311772163179839306
5127372011815639401,4084131344684656470
-5264754785175108362,-1669098707776725430
-1352064057049251194,-7508055250504867652
6735372008307093370,6426224004219108539
-4467650312287951120,7270966256391553686
801895594717772308,-3864069617285644895
3375381077362025672,4891164246772479976
-6153009241569363021,4404314996867098682
-1443636648652872475,784265334245910688
-1032019229384696495,5795281877636738272
-1443636648652872475,-2547386150711652030
7645894863578715801,3205047378909988692
3302556033962996625,2495913984359439198
3302556033962996625,-6592496241044177853
8676130229735483748,4894833130708450490
6003902177042843076,3823268327704412514
6003902177042843076,1179326165172129711
-1443636648652872475,-6820241302436968068
-3390049372067052505,-5002383425685129595
-1836083230511905974,1796618361228441836
-1032019229384696495,8926889915100214784
801895594717772308,2668385070649954934
801895594717772308,-2549933363319068481
-2726721797588771398,-2539915991213675511
-7118575739764684077,7521700660190108859
-1443636648652872475,408283689595887456
-1352064057049251194,8857442213860272383
-1352064057049251194,-3612149709424815327
-1032019229384696495,-592655813177747831
-1032019229384696495,430255078684584595
801895594717772308,-3946932055798267834
8164031568920151381,-7509877147979461087
3061273947166110301,489290927107045539
8968131284214320024,1181375551449952059
3609194402293569455,-1672165618620086344
-2979881261169775358,-1199490911632553070
3302556033962996625,6620060201676471218
-1032019229384696495,3075564241645350154
4670267857749552625,-1557461511205521728
-6786856227257648356,8901449108040307914
-1352064057049251194,-5833012379380837354
-1443636648652872475,7155061818771055780
-1443636648652872475,2819427195737975069
2416280733544962613,2645380860642118790
-1352064057049251194,-8026099268928087567
-48161796606086482,-7862677531530632089
-3203894957285229214,4783081874753928396
881856221521045800,-2131823791227094865
881856221521045800,4485571547865864859
-4028919343899978105,4235212484048164433
3609194402293569455,-667193404227875686
-1443636648652872475,2625883933130361261
-1443636648652872475,-6727357771678896471
-5380862725077089346,-5014627593450767720
7645894863578715801,-2828628091730682303
-1387464358334758758,7544768317373280661
-1443636648652872475,-8277924497842156608
881856221521045800,2267321579404324900
-9047547311469006438,4383035933260676803
-7711052404720939396,8814787788150050622
-1032019229384696495,7238948407563080770
7703284633155187943,-1124738136890721085
3938645257702379823,-3110580810771259448
7703284633155187943,2607211459879791691
-4028919343899978105,2080544143997420913
22763587941636338,3825866166263569974
-5527145562136413747,4861691621484862889
3829784524040647339,-2136400115854451336
6960073744377754728,-2577148567706202814
6960073744377754728,-4037032837327175755
6644119361202586331,7851022564818849560
3609194402293569455,2323403245382926621
3609194402293569455,-5255285107284514595
-6030696784871381528,4320282974712265321
1120069409160402054,270443693434886127
-2979881261169775358,-4570752586662989981
-1387464358334758758,-6245566021053602636
5660542693104786364,5445999759138709405
3891637997717104548,7434270606888620096
3891637997717104548,4991224059205503283
3891637997717104548,-595851741330881198
-1443636648652872475,9128267824356972069
3891637997717104548,-6546787050052580484
3891637997717104548,-4239579488204604851
3891637997717104548,-3404981437157985820
3891637997717104548,4372031182493802582
3609194402293569455,-6765871608738223618
-1032019229384696495,-8312968399134741370
-2820994773540913369,4396754138692995627
2553895156129400476,-8796191278504623694
881856221521045800,-7169261479876586557
-7496361692498935601,190366396794861214
-5868110530814399805,-7990179956144740367
-3203894957285229214,4609121753781446855
-3203894957285229214,-2306089797938257253
3217014177234377440,-5020541944663390025
3891637997717104548,-7371144664961016145
-1352064057049251194,1158279435862414346
3217014177234377440,2436112252908442663
-1443636648652872475,365571143597993923
-1443636648652872475,5092635400707338872
-108842214936804958,-9190737901804729417
3829784524040647339,4402253552023115142
3217014177234377440,476793294516827044
-7711052404720939396,-9216926795620865886
3609194402293569455,-6096307037126839100
-1443636648652872475,-4460374799273064357
-1443636648652872475,-3662111110237135231
3609194402293569455,-7925445844362296966
3609194402293569455,-4262964715347041233
-3203894957285229214,-5000193502203199335
-8424644554119645763,2966083692047828770
2833428826475063405,-969155230116728853
7645894863578715801,-7639185658532886960
7645894863578715801,6614704926858202954
-1032019229384696495,-3854488592949785912
-2726721797588771398,7963184191158282052
3217014177234377440,-2639327025262198345
-9120685872592674274,738761744030347929
-1352064057049251194,-8343581376353287618
8766802480854827422,2822049545552366036
1895326251577378793,-5912792039759735631
-6895155480127642372,-3614882924009373024
-1443636648652872475,638282658987724754
-1616903969205976623,-4657414671719964025
7645894863578715801,-2141497471886086313
1120069409160402054,4757923412035174662
-1032019229384696495,8413971365124666862
4918484843075254252,-8239286201029609369
1895326251577378793,3180828616327439381
4918484843075254252,-133139342397538859
4918484843075254252,-6238628334008320788
-1387464358334758758,-6651333707067617642
-4627026983118548639,5338677278233757627
1895326251577378793,-8187220755213888616
-1443636648652872475,3097721536109455446
8250502084456448386,-6641749235744758169
8250502084456448386,-8635809464649679621
-3596626804281480007,6016376495317032228
2553895156129400476,-4921088466135297415
-1032019229384696495,4317140528951861957
6756039155228175109,1403599387299754918
6756039155228175109,4307433444610636421
3217014177234377440,-8368414190009234878
-1032019229384696495,4807410384082534048
6960073744377754728,-645584250289067285
-108842214936804958,3880098804615440102
3609194402293569455,-4336355219396419841
-4627026983118548639,6352416307575007029
6960073744377754728,1038118700785242153
3891637997717104548,30461094217357731
-6895155480127642372,2203293143157288172
-48161796606086482,1515492713000932747
-48161796606086482,-8908991577172785311
-1032019229384696495,-4541461982704074404
-2979881261169775358,-3105075547863520421
6756039155228175109,-306538960798971040
